Source,Target
867280407,1299303238
97018004,102322142
223532165,1330342723
55143463,154526488
57206974,111088046
40120149,170897317
45129253,135140700
45129253,135310074
32021983,223822909
223532165,1316902750
40347166,223532165
91045830,157725225
58956616,205783295
45129253,277688954
51556381,135310074
98704320,111088046
205783295,1334627681
28166907,166825849
32971472,2799503643
28166907,145872427
52357470,122411786
63135867,201448701
55769427,170201317
145847075,1294671590
76130692,177725633
37461747,139660479
76130692,139660479
78650965,185261750
7882870,183935753
241749,205783295
94624287,193662353
99065089,205237279
861853513,2738703131
7877124,185261750
40120149,277688954
63966007,111979921
129975664,1283280774
170201317,1316902750
32389192,200719446
90610280,168719708
35440088,136199984
133731052,1335113835
32971472,204730241
157725225,1312222531
90267481,161593684
78577930,181547552
76130692,200769079
57206974,1299303238
32971472,129975664
181547552,1316902750
99464096,913958620
66946132,1288214837
40120149,177877127
7877124,204730241
31746571,185261750
161318765,1330342723
32971472,126744593
74801974,122411786
40120149,180670191
86519309,1343551460
165690674,1283280774
86987016,187531555
51556381,130238516
20089843,185261750
5124864,2738703131
47720641,172675005
9842412,881766915
78577930,1306266525
921990950,1334819555
99065089,172675005
43406934,154526488
40120149,121797337
23923803,183935753
84218800,157725225
47508984,122411786
7877124,161103922
58956616,1283280774
9360294,40120149
70931966,159176309
97018004,2801851002
40120149,122411786
87216513,130769515
99065089,194450716
98358874,121797337
9360294,35440088
25974101,200719446
47508984,193662353
91045830,219193219
32971472,126307644
98677209,4210145102
43439940,146655781
200719446,1289243028
20089843,1306266525
8204097,185261750
47508984,204337017
19820366,196699116
921990950,1316902750
5388228,201448701
7877124,47508984
4432739,28166907
55143463,4210155236
35440088,2738703131
76130692,200296433
19820366,165779595
889458895,1294671590
59553526,1294671590
9360294,204730241
3923682,20231570
170897317,1343551460
78577930,200719446
33213144,102322142
241749,165932596
39422238,161318765
32597200,193662353
27804330,150468666
27837315,154526488
24943067,126520041
5388228,27837315
33213144,223532165
60134161,163770644
74801974,139264467
99065089,148283060
32971472,148283060
204730241,1334627681
241749,20089843
223822909,1283280774
14243506,116953780
20231570,165932596
28407311,2738703131
33213144,1299303238
96673099,187531555
160993911,1292875679
185261750,1316902750
181391015,1294671590
39555362,146655781
84218800,204465549
55732556,1294671590
62916508,102335020
32597200,157674565
93860229,1294671590
58956616,111979921
99065089,157725225
57206974,135310074
131249849,1286329397
255234318,1294671590
21250087,159176309
27837315,153297377
45129253,2802164966
24943067,136199984
76130692,116953780
21491767,102197404
43406934,129902397
20089843,148283060
5023651,183935753
36258959,157725225
98677209,2738703131
79238269,1294671590
39422238,130238516
83816512,4210155236
84218800,185261750
40120149,1283280774
60134161,159385669
79576946,204730241
27837315,165779595
20089843,157725225
47508984,157614274
8204097,22465464
52357470,148283060
63634437,123044942
8087733,161046081
97018004,4210140884
40120149,170201317
39804081,201448701
84218800,114027177
4068193,1294671590
181547552,1330342723
78577930,126307644
21250087,204730241
135310074,1282105669
79619799,204730241
7877124,183935753
55732556,130769515
39804081,118564535
9360294,4210145102
27837315,1316535847
45129253,141596103
83519826,157773358
34352273,154526488
88273585,110200422
96673099,891191580
79576946,193531525
56590836,154526488
39804081,141945490
98704320,102322142
44260953,197323543
86519309,145311948
45129253,205783295
71999127,183935753
20231570,145311948
39555362,142263535
79576946,184565670
51556381,204465549
95457486,103635307
40347166,130769515
90267481,102134673
904495901,1294671590
39555362,153648349
47251452,130238516
241749,189158943
98358874,887064364
16097986,121748325
24603500,1294671590
84884186,154526488
99043593,177877127
241749,204337017
78577930,165779595
56590836,204824540
241749,138006243
161318765,1316902750
28407311,129604602
33213144,200719446
58956616,204465549
51556381,184840846
130442723,1294671590
8204097,124055696
52418104,130442723
135310074,1299303238
84218800,170897317
87216513,173911158
45129253,138006243
27804330,130238516
40347166,148283060
79576946,165779595
170897317,1330342723
97018004,2799503643
95457486,111088046
8204097,161103922
68618741,4210145102
62916508,196349391
76903346,1294671590
45129253,204337017
39804081,129604602
32971472,154526488
5388228,1282311441
38877650,157773358
32971472,122411786
7877124,4210153126
74801974,148283060
63966007,172675005
32389192,1316902750
19820366,170215575
47508984,145872427
161318765,1282311441
32389192,153297377
204465549,1288882113
22465464,1294671590
139264467,1294671590
63966007,130701444
223532165,1288882113
66946132,1299303238
74801974,185261750
47251452,170897317
63135867,145311948
99043593,1294671590
185443292,1299303238
76134821,4210153126
57206974,223532165
84218800,130769515
32971472,223822909
32971472,145608581
73613424,150744194
200719446,1343551460
34809795,197323543
37461747,183067930
63966007,196272386
45129253,123044942
84218800,150468666
47508984,2801952686
40120149,2801952686
39422238,135310074
52357470,1283280774
135310074,1312222531
7882870,136199984
33213144,185261750
98677209,165143802
33213144,126307644
98285908,150744194
32971472,121934306
867280407,2799853436
40347166,1299303238
25974101,1294671590
40120149,2800006345
86519309,205783295
5023651,165779595
99464096,4210153126
39804081,123387679
84218800,223532165
7877124,196349391
170201317,1330342723
28166907,201448701
75951250,159176309
7877124,25974101
8087733,45129253
8204097,79576946
32389192,126307644
95457486,170201317
32971472,1316902750
21370196,1294671590
7877124,4210097159
32971472,1288882113
32389192,1330342723
31512782,102335020
5388228,161318765
205274468,1294671590
58956616,223532165
74656192,135140700
27837315,219193219
84218800,102322142
21491767,114457229
31746571,145311948
5023651,180670191
47508984,123387679
881427289,1294671590
27837315,154425047
53964585,124227911
51556381,170897317
79619799,165779595
5023651,205783295
95457486,4210145102
45129253,192619145
25974101,161046081
47508984,102197404
200719446,1283280774
45129253,111979921
36258959,1330342723
44260953,161046081
63966007,2738703131
165690674,1299303238
180670191,1289490764
58956616,185261750
24943067,177725633
52357470,223822909
27837315,184840846
142606810,1289243028
65837984,135598925
15057530,134560555
44260953,196349391
27837315,1282105669
66946132,138006243
40120149,111088046
63966007,4210145102
95674353,149213910
150468666,1316535847
63966007,130238516
8204097,27837315
135310074,1283280774
98358874,913481162
32389192,165690674
56590836,114017466
87445476,168719708
58956616,4210087915
84884186,142263535
9360294,2738703131
35440088,100532134
31746571,183935753
86519309,204250578
165779595,1283280774
66946132,1312222531
39804081,1306266525
27837315,183067930
40120149,135140700
174306211,1294671590
98704320,1316902750
63966007,1334627681
52357470,188538660
154526488,1344073410
74656192,161046081
19820366,118347636
8087733,135140700
95457486,114027177
47508984,130238516
39804081,205783295
21250087,154526488
45129253,161593684
63966007,121934306
97018004,187531555
27837315,223822909
40120149,138006243
47508984,169381384
28166907,180670191
99065089,116953780
98677209,201448701
241749,1174212
197251160,1294671590
161593684,1335113835
34809795,154526488
75027704,1294671590
71999127,169108374
39804081,148283060
39555362,183935753
86519309,130238516
55769427,1283280774
8204097,200763008
130769515,1299303238
99065089,150229711
40120149,148283060
31512782,1294671590
86519309,188538660
7877124,32021983
99464096,2800006345
52357470,2738703131
33213144,181547552
188538660,1344073410
99464096,187531555
8204097,62318514
63190737,136199984
204778367,1294671590
40120149,161593684
51556381,130769515
5388228,36258959
31746571,154130895
9360294,47508984
7882870,154526488
99464096,121797337
51556381,150468666
52357470,196272386
27837315,130701444
35440088,223822909
91045830,165733156
94624287,2802934949
79619799,153648349
97018004,1316535847
881766915,1294671590
24185976,158842170
28166907,2801952686
88273585,130442723
79238269,173304897
32971472,165690674
97018004,204308271
56590836,141945490
87216513,138006243
45129253,177877127
28407311,153648349
95457486,1343871089
92446798,135310074
51556381,4210087915
99464096,189158943
241749,138689650
27837315,129604602
17974374,141596103
91045830,130769515
9360294,39804081
138006243,1286329397
58956616,181547552
79619799,223822909
79576946,129975664
98704320,867280407
40347166,1330342723
45129253,204465549
8087733,34809795
5023651,40347166
98358874,913958620
192619145,1294671590
33213144,1283280774
32625721,129902397
76134821,205783295
867280407,1330342723
47508984,100930933
99065089,158842170
4432739,123387679
27837315,124055696
74973139,205783295
39422238,170201317
99065089,191208505
31746571,165932596
8087733,25974101
22465464,135140700
51556381,1299303238
98704320,170897317
32389192,111088046
28166907,2800006345
28407311,184942183
39422238,205783295
19820366,130238516
5023651,135310074
241749,126231945
45129253,190082696
40120149,154130895
5681781,205640436
84218800,188538660
99464096,865915315
40120149,195460627
66946132,102322142
98358874,865915315
219193219,1294671590
170897317,1334819555
79576946,129604602
20089843,1334627681
40120149,135310074
5388228,111979921
47720641,168719708
47508984,172675005
79576946,153297377
32389192,185261750
277688954,2279609970
40120149,154425047
75027704,138006243
223532165,1334819555
90267481,154526488
84218800,165690674
76134821,4210097159
153976015,1294671590
5023651,47508984
95457486,1282105669
74801974,201448701
40120149,149213910
47251452,1283280774
74801974,135310074
99464096,185261750
70931966,205783295
87445476,183067930
98704320,145608581
86987016,102134673
40347166,200719446
91045830,1312222531
47508984,4210097159
36258959,1316535847
98677209,145311948
78650965,114090438
8204097,145872427
32597200,132053463
31746571,172675005
79510175,142263535
39804081,202697423
25974101,138006243
98704320,921990950
84218800,219193219
1850255,136199984
32971472,124055696
79576946,223822909
51556381,200719446
19820366,154425047
28407311,124055696
28166907,200777214
98358874,2800006345
867280407,1334819555
5124864,39804081
90267481,223822909
40120149,189158943
76130692,157725225
45084792,204730241
82880672,125839683
55732556,161318765
24185976,183519381
78577930,157725225
99464096,124055696
136199984,1335113835
7877124,62318514
137902535,1289243028
99065089,139660479
204465549,1344073410
36258959,148283060
28407311,200777214
52357470,143302722
63135867,150468666
32597200,154526488
17974374,154526488
87216513,219193219
205783295,1330342723
55769427,1330342723
8204097,183935753
47508984,4210153126
63966007,138006243
57206974,204250578
47508984,180670191
5023651,32625721
39804081,161318765
63135867,111979921
141945490,1283280774
24943067,183519381
97018004,129975664
5388228,130238516
93860229,177477856
63135867,170201317
58956616,161318765
4577782,1294671590
57206974,2799853436
34809795,161046081
74973139,201448701
8204097,28166907
8204097,165779595
78577930,188538660
57206974,130238516
58956616,170897317
241749,193662353
95457486,130701444
93860229,4210155236
51556381,138006243
94624287,887064364
867280407,4210126298
18014758,154425047
40120149,130238516
36234482,136199984
27837315,169521973
74656192,197323543
71999127,173304897
40120149,123044942
19820366,177877127
21250087,200777214
241749,170201317
5124864,4210145102
5681781,1294671590
1174212,111088046
79576946,121934306
32971472,157725225
40120149,100532134
98704320,223532165
97018004,4210145102
45129253,122411786
55769427,181547552
145608581,1299303238
95457486,126307644
76134821,204730241
55143463,116067653
97018004,126744593
9842412,19820366
45129253,154425047
40347166,1316902750
52357470,173911158
921990950,4210126298
204730241,1306266525
35440088,102335020
47508984,1299303238
7882870,43439940
66946132,154570441
39804081,108290504
8087733,181369854
241749,1283280774
74801974,138006243
8204097,35440088
47251452,1299303238
55769427,170897317
62916508,202697423
47251452,111979921
59553526,201448701
51556381,1283280774
45129253,205274468
27804330,185443292
